DriveID,Drive_score
1,-0.0033881002490522283
1,-0.003640873131630862
1,-0.0014652222472991694
1,-0.001222126691400538
1,-0.0016166862717205133
1,-0.0007948400015047596
1,-0.001017964656022663
1,-8.756628819395207e-05
1,-0.001272539846359444
1,-0.001334231130397323
1,-0.0006366590099243785
1,-0.0005286048788728515
1,-0.0027429180447861023
1,-0.0006396058369723123
1,-0.0006046544545610377
1,-0.0005661066810893622
1,-0.0016219380448938558
1,-0.0013487594435127592
1,-0.000942102284463453
1,-0.0014636553487870074
1,-0.000861799792686524
1,-0.0005897033463052592
1,-0.002344182642029291
1,-0.0014341193706889355
1,-0.0018620175237132885
1,-0.0014843098663976928
1,-0.0008118860742218903
1,-0.0013215539040775104
1,-0.0011928296176677566
1,-0.0005352836708850672
1,-0.0009931852244248196
1,-0.0023470989808689335
1,-0.0010032918263233048
1,0.043313401888199876
1,-0.003427966010900896
1,-0.0013865149859537684
1,-0.00040084694311648406
1,-0.0005829274790770667
1,-0.0006616654918734088
1,-0.0014142536694119467
1,-0.0007614289696941112
1,-0.0018882790096460544
1,-0.0010232573797593902
1,-0.0007950126373406086
1,-0.0014391138474312282
1,-0.0013315482968058179
1,-0.0039050028735584386
1,-0.0011398947397263104
1,-0.0007048770636850499
1,-0.00041641585435936435
1,-0.0007649175652048035
1,-0.0011424649010228771
1,-0.0003562228377100851
1,-0.0006382939173789071
1,-0.0030441495800461738
1,-0.0038211887995852623
1,-0.029354567853762115
1,-0.011535140579914005
1,-0.017974633544452057
1,-0.0347288395305374
1,-0.01038079137552661
1,0.04096776560259774
1,0.10890937710315163
1,-0.04129774163254196
1,0.0012815921877072922
1,0.03927787927432447
1,-0.0052049004724283865
1,-0.0038634292111828783
1,0.05087860914044273
1,0.002678875636193734
1,7.657740957689452e-05
1,-0.00013753171459551794
1,0.005248846191979961
1,7.030632737881071e-06
1,-0.00039121942132314125
1,2.5250662852083217e-05
1,-8.21359836067348e-06
1,-0.0004948888238290872
1,-0.00035882889253935346
1,-0.001114150844577555
1,-0.00020587321578613427
1,-6.187220934339432e-05
1,3.8681491109859856e-05
1,-4.044094286503874e-05
1,-4.9034040438433735e-05
1,0.0010847298111708037
1,0.0005321816349672659
1,0.00013849191968295926
1,0.0004480100847270574
1,-8.382788613259251e-07
1,-0.0029456013203412734
1,-0.004371294028341022
1,-0.0040922343012333995
1,-0.0017809599275780963
1,-0.0009783219005882193
1,-0.0003547956888350079
1,0.0672276855498466
1,-4.0129252123599635e-05
1,6.238593340379683e-05
1,-0.0004779052221798308
1,-0.0003354339396004491
1,-1.9447868958910597e-05
1,-0.0003302693831626069
1,-0.00025261139865473403
1,-0.0002568078504427973
1,-0.00035455282790974874
1,-0.000999764299866368
1,-0.0002848836792513909
1,-0.000435187392748837
1,-0.0014268665095421573
1,2.2821263063743658e-05
1,-0.0005583174317924655
1,-0.0005253054538912894
1,-9.906114536584187e-05
1,-0.00034484116995947556
1,-0.0005312164741934078
1,-0.00048616810888391093
1,-0.0004912452737964035
1,-0.0006777358199644423
1,-0.0004549383811222052
1,-0.0007318490157294244
1,-0.00038180858558178876
1,-9.921175608529342e-05
1,-0.0001753382304391371
1,-0.0009099329507452625
1,-9.913982519704767e-05
1,-0.0005777716924193488
1,0.044618752829556296
1,-0.014185261060849386
1,-0.0038660083999376704
1,-0.005865953601115859
1,-0.16391051460802986
1,0.09862632543349104
1,-0.002314125079947549
1,-0.0014072255886836693
1,1.4108377728527799e-05
1,-0.0002044864427134252
1,-0.000792839423206626
1,-0.0024320581750766346
1,-0.00196119977106346
1,-0.0003814019734409424
1,-0.0005574133555703575
1,-0.0008573579849991964
1,-1.789662378326451e-05
1,-0.00012114888397585233
1,-0.0006177577029315984
1,-0.009420912763851264
1,0.0007955854190486722
1,-0.0006401128809614409
1,0.008281415188293173
1,-0.004240751181517122
1,-0.00918697931917789
1,-0.013761896071125546
1,0.00046723658030745074
1,-0.0013203893471321893
1,-1.2265885777629215e-05
1,-0.00030290323762849347
1,-0.00042159285520182443
1,-0.00015734506214371002
1,0.10133705738787324
1,0.004031639196984238
1,0.003217240949692779
1,0.0008166739736764628
1,-0.00035511333703119874
1,0.017927348979513313
1,-2.1360207156373434e-06
1,1.6697346930660828e-06
1,-3.188012585997324e-05
1,0.0014736233826249112
1,0.0006802227042709275
1,-0.002844591879590741
1,0.016224260345951813
1,0.010564559493684289
1,-0.0035495623659725917
1,-0.004733754326040396
1,0.10621318407978886
1,-0.0002289369322369117
1,-0.10091438691181243
1,0.052421962046496295
1,-6.087053778092155e-05
1,3.590506731232512e-05
1,0.0007077364072262116
1,9.088133938861542e-05
1,-0.006176472754525819
1,0.0030642444633209864
1,0.0003472714403158772
1,-0.0011167557897451275
1,-5.780560468415796e-05
1,-0.0007828796347794098
1,-0.00037797177485554556
1,-0.0002328603639392135
1,0.04066859100387232
1,-0.000747068589993849
1,-1.7636802544740426e-05
1,-0.0002295665253618795
1,-0.00041438008329874876
1,-5.878652042345944e-05
1,-0.00012065286230134031
1,-0.0005284076586948849
1,-2.7896563799090224e-05
1,-0.0002476533273066961
1,-0.0005433394862480734
1,-6.793249304437587e-05
1,-6.935131837049191e-05
1,-0.00018498423780655138
1,-0.000227903200909374
1,-0.0001913684099801305
1,-0.00028103573028670503
1,-4.817952684010862e-05
1,-7.880747974076119e-05
1,-0.0001189886073391655
1,-0.0005221403356981957
1,-3.1665789533175115e-05
1,-0.00014566690478068356
1,-0.0007260397583933598
1,-0.00010416059056239657
1,-0.0008389467943769047
1,-0.0005951148632680203
1,-0.00019683827852157165
1,-0.000401065787993482
1,-0.0001537572462441128
1,-0.00011408238791033032
1,0.05669470065750104
1,-0.00039404156369515775
1,-0.00022723752017572707
1,-0.0005019609459063767
1,-8.633880199193644e-05
1,-9.698230853905088e-05
1,-0.0007359756796755379
1,-0.0012736372092737591
1,-0.0008369412809627885
1,-2.5220972746375914e-05
1,0.00023847554885658706
1,-0.0019096846486561514
1,-0.00019623973789906213
1,-0.006693110361592369
1,-0.00452282373061641
1,0.004041577045332256
1,6.287219045086889e-05
1,0.00028525025175329954
1,-0.013167054868447492
1,-0.007227887438600589
1,-0.006910255392616138
1,0.1271662237083382
1,-0.01314743524556572
1,0.0016596795475691817
1,-0.0027951226446175648
1,-0.010192713405979825
1,-0.014560036508127983
1,-0.0001041465676373532
1,1.2636724606718275e-05
1,-0.005549182948371145
1,0.00010550529206909687
1,-0.002605486461506046
1,3.1296003169201114e-05
1,0.00014797675522226772
1,-0.057775989965033525
1,8.36563672002022e-07
1,0.0021667799501375873
1,-0.08906704711491564
1,-0.015071449998117603
1,-0.0038270454240589835
1,0.00939756779268186
1,0.2524524803808621
1,6.0817306926086445e-06
1,-0.0005932529454705238
1,-0.011128445736600101
1,0.18783545095964793
1,-4.256852423334401e-06
1,-0.0001386981548672228
1,-0.0005106877000929932
1,-5.073739745620198e-05
1,-0.00127715679162399
1,-0.00010542470295116235
1,3.5884189389823185e-05
1,-0.00029314126512614
1,-0.0002733003824039182
1,-1.3571592738514937e-09
1,-0.00017175063648067201
1,-7.564142596871992e-05
1,-0.0005118098333066756
1,-7.072820632847421e-05
1,-6.396175823819572e-05
1,-3.632818986787356e-05
1,-0.000830668176661109
1,-6.209287216019099e-05
1,-8.17312748613297e-06
1,-0.0001869675313740382
1,-5.627889960813093e-05
1,-0.0007586676399978787
1,-0.0001282756119963535
1,-0.00021897093403733248
1,-0.00017308255588144306
1,-0.0006278958163584702
1,-0.00020195614908624648
1,-3.991095260069688e-05
1,-0.0027305988011916416
1,-0.0008813693167174508
1,-0.00010051948877376482
1,0.04887536384257041
1,-1.0917265582999214e-05
1,-0.00016467275216780486
1,-0.000132056834011407
1,-0.000685854372666328
1,-0.00012023057257704028
1,-0.00011832088174856814
1,-0.00042303253621089887
1,-0.0002492434621855777
1,-0.00017874372745074751
1,-0.0005317076041045921
1,-0.00011516093861585475
1,-0.0002799199591276835
1,-0.00012731888071726427
1,-0.0003802307787681425
1,-0.00010680899455584036
1,-0.0006630635424690334
1,-8.27608751865494e-05
1,-0.00020157157459832487
1,-0.0003855169654162216
1,-0.00012998631437755037
1,-0.00020346682599625687
1,-2.3637766966455587e-05
1,-0.00020611672246528823
1,-0.00019388120304242307
1,-0.00014896781240947288
1,-0.00025320615514490274
1,-0.00021104089412038451
1,-0.00017780210977047517
1,-0.0001454844024326718
1,-3.802333402946889e-05
1,0.05553380577760292
1,-0.0003860364397325622
1,-0.0005382971259864089
1,-0.0002572625529616568
1,-0.00022701641260847172
1,-0.0005061121594279738
1,-0.00011583964424577431
1,-9.443701958888884e-05
1,-0.0006082212612071869
1,-0.00011666244100960732
1,-0.00011364174538330829
1,-0.0010037868948582496
1,-0.00011636691046579273
1,-0.00016071434829034725
1,-0.0004928197508267118
1,-0.0003036212996830878
1,-0.0002102654172068119
1,-0.0006799345448924576
1,-0.00025738568299205067
1,-0.00016577076385415612
1,-0.0008287052960189722
1,-0.00017860422139781562
1,-0.0002693612684980806
1,-0.0009614001778510683
1,-0.00020910515073369051
1,-0.000343601697515461
1,-0.00017786413452280936
1,-0.0009473365150273194
1,-7.5446008049318e-05
1,-0.0006919688580426797
1,-0.0018357646598463617
1,0.03386107031042063
1,0.021294179845195216
1,-5.129755478250342e-05
1,-0.0019368565961581652
1,-0.008546107744893061
1,0.010088819589877951
1,-0.007167790694842857
1,-0.019700494984087324
1,0.08283970850820865
1,-0.00027149407506166234
1,-0.0008649531816031786
1,0.010807171024730167
1,-0.0018382204622851006
1,-0.001511306562216319
1,-0.001236505429044299
1,-0.0027338174524309533
1,-0.0020652012164867894
1,-0.0019144322741634356
1,-0.0006707968172586787
1,-0.01781276598166659
1,0.0037440566268613917
1,6.052088013630552e-06
1,-0.00037685034308221343
1,-0.000979203903726522
1,-0.002104293470712504
1,-0.010112642241078329
1,-0.022354993721008132
1,0.03333201392449803
1,-0.05286112626250061
1,0.15989776236412467
1,-0.0004980386793498326
1,-0.013099547444680115
1,0.051227000189997485
1,-0.003969997423258986
1,-0.0010495880365751775
1,-0.018902708207656493
1,-0.04700866765952838
1,-0.02784442348151317
1,0.006585032835000004
1,-0.00302698754804398
1,0.005040957815854896
1,-0.0851044993734027
1,-0.01691339632100386
1,-3.1377485739447764e-05
1,-0.03781083664500817
1,0.24536150383716915
1,-0.004193980739806369
1,1.5407335007822098e-06
1,2.1792508260953802e-05
1,-0.012999184207229009
1,-0.05577937796902421
1,0.0003602421065955763
1,-0.026122660565705114
1,-0.04842766287842026
1,0.01538892106544043
1,-0.029833982440615414
1,0.0009220101780683665
1,0.042269158000986407
1,-3.3455994308262405e-07
1,-0.00018267857602416449
1,0.31933625262011467
1,0.00033546416117280486
1,-0.006274754604110977
1,0.09336266472373833
1,-0.005897000311010925
1,0.0021426547563372367
1,5.447216085108231e-05
1,-0.0236314616081591
1,-0.005668998274380832
1,-4.6041889528392055e-05
1,-0.00039942535419190683
1,-0.0006743778493466523
1,0.41005259012743733
1,0.0004936771166453857
1,-0.07111402159530722
1,0.011105670099483156
1,-0.15819679846748236
1,0.0017668875253343819
1,0.005023493646046262
1,-0.37892712507563786
1,0.3420690235193754
1,-0.019132644353836215
1,0.00014381103821470287
1,-0.0009321496640172233
1,-0.19863756281362077
1,0.06922778929397655
1,0.36726750871789793
1,-0.0005298315854666003
1,0.00230920449737948
1,0.000706514076430631
1,-0.3821043616069827
1,0.0004814575487751549
1,-0.05124662715165296
1,-0.0012195806820064492
1,0.0002951389886814981
1,-0.0005738600029279173
1,0.9533169058143414
1,-0.0033183370749709784
1,9.155982236341842e-05
1,-0.3674852366715913
1,0.38662442083922255
1,-0.06832009687746676
1,-0.025228945357357202
1,0.028344324858263326
1,0.16551597296981146
1,0.00036240980334667494
1,0.003974279637800726
1,0.01531114812831813
1,0.005555543125542295
1,0.0013160745533591367
1,0.004333059160334551
1,-0.051497724685198865
1,0.011485778530232582
1,-0.16809248088201945
1,0.6482390158809295
1,-0.004336804153750262
1,-0.008817711405700202
1,-0.013504136858143334
1,-0.0004538927922882463
1,0.0011799174039760496
1,0.0009305036282095669
1,-0.005480076272621148
1,0.009724352161309957
1,0.00015537919606212203
1,0.00013902460903225666
1,2.9387143429704388e-05
1,1.2206198417796799e-05
1,-0.0005110307999419694
1,0.05450728265939819
1,-0.0006526859731533774
1,-0.0018522953941068065
1,-0.00032705629154916593
1,6.955774844996654e-08
1,-0.0002423553958293967
1,4.423413705656465e-06
1,-3.0695364472421716e-08
1,-0.0006453106012025422
1,-7.40413172842791e-05
1,3.0709753856550392e-06
1,-0.00011633939145228034
1,-0.00011470466288732162
1,2.2119473671589063e-06
1,-8.723629464524318e-05
1,-0.00012336244575927857
1,-0.00011653811590017771
1,-0.0004230329532419752
1,-4.131562696940705e-05
1,-0.0009311700160218317
1,8.339896961806481e-06
1,-7.520118214809912e-07
1,-8.939000400109975e-06
1,-8.11625718680764e-05
1,-6.215010080123928e-05
1,-6.282674896795903e-05
1,-2.2665170851254857e-09
1,-2.153168475083067e-05
1,-8.099018322993423e-06
1,-0.00021179963743833685
1,1.748998602768559e-05
1,-0.0001130378569521584
1,-0.00010324713200793312
1,-4.042651435431921e-05
1,0.04384801604645494
1,-0.000698336180206427
1,-8.1743283262381e-05
1,-0.000400044621144624
1,-0.00017905906177639874
1,8.188564993105718e-05
1,-0.00017802151410584166
1,-0.0010765929230213134
1,-0.013505616616237615
1,-0.004823494753732227
1,-0.015316675425804505
1,-0.006305410903416853
1,-0.03401127140392923
1,-0.005176014740194135
1,0.2586170238682134
1,-0.055141217620303995
1,-0.1173820869883857
1,0.04662442889058682
1,0.036369739258753975
1,-0.0002240171039303851
1,-0.00026076022373922036
1,-5.462543952949872e-06
1,-0.01605450017523613
1,-0.022357526623805968
1,0.32615500547042
1,-0.06397489587551353
1,0.11686019313103246
1,-0.0013988288431548979
1,0.00017213902494672695
1,-0.010358600546181984
1,-0.1947487077017862
1,0.7845114696171808
1,0.03325367142239777
1,-0.002312055715519623
1,0.00018512639325751756
1,-0.0019920749594453113
1,0.0007666643949306717
1,0.0004232734067044497
1,-0.03267112875554978
1,-0.2736652332943911
1,0.07369336690958506
1,0.00048062418797578665
1,0.043764479155198766
1,0.011882550819158566
1,0.0021902220389050653
1,0.0006656089025121048
1,0.0002326597265401853
1,0.001016253414560575
1,0.00014980132686515102
1,-0.07607553637470443
1,0.06777063464986677
1,0.0018053782618926428
1,0.002609995214121974
1,0.00037273797986814294
1,-0.0032182434461170972
1,-0.3877358538931619
1,0.025516150358916967
1,0.2914752845572819
1,0.0007386353836995596
1,0.0011905807025456294
1,0.0006261789977777266
1,0.00018815746908951159
1,-5.3898646637851044e-05
1,-0.00018841073506581374
1,-0.00023298963214424262
1,-7.308781900405847e-05
1,-0.0005470603309846167
1,-0.00011347004828210494
1,-0.0001231386193927264
1,-0.0013103658967182907
1,0.0432765442608799
1,-3.1573086838432296e-05
1,4.3755016284618975e-06
1,-0.0001731101855747541
1,-0.00016458034193733706
1,-3.636221087566227e-07
1,-0.0005301906260128941
1,-0.0001305623225258401
1,-0.0001453355362194264
1,-0.0001244649117926322
1,-0.0005574567408930253
1,-3.545479238142857e-05
1,-7.379880139213313e-06
1,-3.7353072236956386e-05
1,-1.633509436160807e-05
1,-0.00021882100218928446
1,-0.05521187464883692
1,0.00938517046170928
1,-0.010735743566772205
1,-8.4133688360577e-06
1,-0.012127154260557438
1,0.08931766168380939
1,-2.3090049309226757e-06
1,-0.14722446706906456
1,0.08512316881929705
1,-0.10394311537625156
1,4.269076243179626e-06
1,-0.03548640233988576
1,-0.015666372727544453
1,0.0562959465786278
1,-0.057221470650319795
1,0.11877507324895475
1,0.015065399165002713
1,0.23842418698088252
1,-0.12806775061029574
1,-0.02333402337519741
1,0.2426833996547919
1,-1.213634644980921e-05
1,-0.5418796001825146
1,0.4440781299712716
1,0.006655069994472518
1,0.0012599714609818902
1,0.0024564436668330636
1,-0.005810058104193105
1,-0.32224663402560694
1,-0.02636932726322394
1,-0.010911365718568655
1,-0.006816856678192762
1,0.00022305932830024577
1,-0.026325497550279908
1,-0.03655984205551788
1,0.004531917344794079
1,0.0021668258612083102
1,-0.052261383798275274
1,-0.30933165224759795
1,0.9157478649054083
1,-0.38457778691563205
1,-0.08645032767791705
1,0.06186539787455991
1,-0.3747171573767286
1,0.22076673476304087
1,-0.21667330081016345
1,0.3064837872536531
1,0.31969106190462226
1,0.06832049261818784
1,-0.01032900486709698
1,0.020879933889442537
1,-0.017562677450550068
1,-0.05495632413095042
1,0.0025152011991419476
1,0.0009615104446623057
1,0.0027024431997803022
1,0.0005721552814679232
1,0.015662268188554873
1,0.008543447588293729
1,0.011392502740307675
1,0.04423694719747617
1,-0.3875553516026419
1,0.04973440177176325
1,0.1723483240824637
1,0.001337718190478232
1,-0.22381910957911
1,0.006178098134163812
1,-0.49343360748485166
1,-0.0157062663644707
1,0.05762082790794265
1,0.5394695185548919
1,-0.32962503773816143
1,0.12463149809445462
1,-0.2103489085282424
1,0.11690426396486553
1,-0.01048714246800464
1,-0.059704220246953876
1,5.0268694154698146e-05
1,0.014808270095281295
1,0.01104718549770245
1,-0.08857642435091095
1,-0.25331925158851576
1,0.015114825679011235
1,-0.19695006296959183
1,0.1849970333560873
1,-0.14727289920298203
1,-0.03362679202644525
1,0.13288317051766318
1,-0.05037816267111084
1,-0.26388871756987176
1,0.016025613050680954
1,-0.04124514319535222
1,-0.01083229092792104
1,0.0002890764414196223
1,0.0187916004986447
1,-0.04399662669182813
1,-0.0791082493315266
1,0.14629484084104372
1,-0.1236331766339771
1,0.06897972478036996
1,-0.10430093411269248
1,0.10265442880314601
1,0.004715619711619046
1,0.015329849741465784
1,-0.15455074556175985
1,0.001668330575083199
1,0.0009086810255504174
1,0.00248041434620605
1,0.004194251366878898
1,-0.011057307031147934
1,-0.21536613167054808
1,0.2100017138608935
1,0.0030631944565164826
1,-0.3009236429957086
1,0.22610426108273074
1,0.0006241212731634693
1,-3.739088048437811e-05
1,-0.01671741708309049
1,-0.08463179861646153
1,2.4724991899094384e-05
1,0.30339785641992467
1,-0.004962164266979818
1,-0.5188771129494381
1,-0.3227406924988504
1,2.8916709802206952e-06
1,0.11527451369470898
1,-0.045187499722650126
1,-0.08397240512627757
1,-0.20927056023835466
1,0.019077888764821083
1,-0.03361500160453823
1,-0.07573978878212828
1,-0.019123396768175982
1,0.6604402369002738
1,-0.00038917820179584783
1,-0.22504926918454227
1,-0.0025436562978539135
1,0.4725639871301852
1,-0.02958145159388148
1,0.04199375381407078
1,-0.05807395118216685
1,0.6379859707350429
1,-0.108847882423309
1,-0.030574997029821693
1,0.14766030676105069
1,0.16572352497905685
1,-0.2555465952866124
1,0.3578734238140674
1,-0.032640245557436165
1,-0.03449713898911133
1,0.11086338787433792
1,-0.06007672318778423
1,-0.0024144848538911745
1,0.019599114006246365
1,-0.03734680893469389
1,0.002676807370704748
1,-7.76867120242386e-05
1,0.005104202285869719
1,-0.03584301467261175
1,-0.08984784601212337
1,-0.11827466216571181
1,-0.014727937214071507
1,0.36854793268537545
1,0.07190589122224544
1,-0.023195165688788544
1,-0.025448764994719375
1,-0.015230758340891604
1,-0.3748657235305657
1,0.7180258507912225
1,-0.16697453811610707
1,-0.1458401762889494
1,0.47433810489894523
1,0.00970619685444507
1,-0.04754456406927876
1,0.004024805047683544
1,-0.004049076547878894
1,-0.008043896702211062
1,0.010919479777266705
1,0.0019271386276522584
1,0.022875619105858447
1,-0.005623418836252059
1,0.002303573473079523
1,0.4119651068400527
1,-0.005169003606161682
1,-0.0005523775840028389
1,-0.005235489634129564
1,0.0072790182355607636
1,0.008217900315772297
1,-0.029185060865387746
1,-0.07073197152795574
1,0.07447535021072704
1,-0.0305573783682781
1,-0.09743643524981005
1,0.0014716255836327852
1,-0.012046081461355773
1,-0.05593355194172678
1,0.00592929788492591
1,-0.02490568549627936
1,0.4290523686046682
1,0.0038015036621728004
1,-0.01525049872069506
1,0.030902892649846248
1,-0.03760148077294001
1,-0.011540434726231674
1,-2.8583874717491575e-05
1,-0.04582776691429724
1,-0.06786685985819851
1,-0.09621243199491447
1,0.08065024496021844
1,0.09114830147537223
1,-0.2355545874872702
1,0.02420533968628158
1,-0.19706603162817415
1,0.004767387403962653
1,-0.0037012377135537955
1,-0.3142554822088207
1,0.6620375492499373
1,-0.20044233664627187
1,0.25269043593835583
1,0.3265607688358654
1,-0.15461751619391906
1,-0.009608605012348281
1,-0.00298124405691369
1,0.006003024489856679
1,0.05906885486125579
1,-0.38007361492750535
1,0.11108847586015247
1,2.8332258839358637e-05
1,0.13050336714334543
1,-0.0008965689056533721
1,-0.0039864548913751685
1,-0.002440361857405482
1,-0.050794107122335896
1,-0.1008136991029851
1,-0.015744177294969797
1,-0.046734851813192924
1,-0.15289774269344703
1,-0.005549754231061743
1,-0.014058885777815888
1,-0.001210272496770859
1,-0.008021570106049869
1,0.04752183235132024
1,0.0010725648701236379
1,-0.033331729356220974
1,-0.08015833939505312
1,0.017793597456770338
1,-0.3304963836544309
1,-0.14687624623461082
1,0.09088291769161272
1,2.5382345327784606e-06
1,0.14673536847303337
1,0.4803326939374841
1,-0.09393904372368989
1,0.5689773053149831
1,0.006412167845745498
1,0.0006545211773044679
1,0.0001265034740560722
1,-0.22479039515488652
1,0.0035632119143836904
1,-0.00015450631788338498
1,0.2070649158296548
1,-0.2162996327130251
1,0.008950549562483423
1,0.015150111296318047
1,-0.4365133296132062
1,0.00022838885162912437
1,0.06516085421419304
1,-0.058763655126955805
1,0.004557951311268793
1,-0.002615838224251932
1,0.011616701344069003
1,3.458499328279352e-05
1,0.016233401797958624
1,0.00536349431490124
1,0.007077433594873783
1,0.005940204761363255
1,3.819935821325338e-06
1,-0.0007638442374724441
1,-0.006540559877164398
1,-0.007432684183490634
1,-0.0013553303334679079
1,0.0004888081010698819
1,0.01272432186371164
1,0.0402772076159571
1,-9.64993136365333e-06
1,0.0001766181641074116
1,0.002039626226625013
1,-0.0007630542758955139
1,-0.07214909069641684
1,0.0015089737183721086
1,0.002249734406731485
1,-0.10754512768675528
